1601359200,11222.8,11252.7,11215.7,11243.1,0
1601360100,11241.8,11243.3,11229,11234.7,0
1601361000,11234.3,11245.6,11220.5,11225.2,0
1601361900,11224.7,11240.75,11215.2,11236.2,0
1601362800,11235.5,11236.75,11208.2,11209.8,0
1601363700,11210.1,11222.3,11181,11211.9,0
1601364600,11212.2,11226.4,11203.9,11207.2,0
1601365500,11207.5,11223.75,11201.7,11216.5,0
1601366400,11216.6,11223.75,11196.9,11220.2,0
1601367300,11220.4,11258.2,11218.1,11246,0
1601368200,11246.1,11252.6,11228,11242.5,0
1601369100,11242.8,11275.15,11241.2,11268.8,0
1601370000,11268,11283.75,11264,11264.3,0
1601370900,11264,11271.85,11214.4,11215.7,0
1601371800,11215.5,11238.35,11203.95,11228.5,0
1601372700,11228.6,11233.5,11213.5,11222.7,0
1601437500,11244.5,11249.5,11199.7,11210.7,0
1601438400,11210.6,11232.25,11204.3,11207.7,0
1601439300,11207.5,11216.4,11192.3,11195.8,0
1601440200,11195,11217.75,11184.55,11213,0
1601441100,11213.5,11269.6,11212.2,11253.8,0
1601442000,11254.2,11280.25,11246.4,11258,0
1601442900,11257.9,11280.75,11253.3,11273,0
1601443800,11274.2,11277.1,11248.85,11253.3,0
1601444700,11253.7,11260.6,11216.95,11217.6,0
1601445600,11216.9,11229.55,11208.55,11215.7,0
1601446500,11215.2,11231.15,11205.05,11229.2,0
1601447400,11229.9,11249.8,11225.1,11232,0
1601448300,11230.7,11240.2,11219.75,11238.5,0
1601449200,11238,11256.75,11231.5,11249,0
1601450100,11249.1,11267.85,11243.95,11256.8,0
1601451000,11257,11275.45,11250.6,11252.9,0
1601451900,11252,11270,11243.1,11247.8,0
1601452800,11247.8,11265.65,11241.8,11260.5,0
1601453700,11260.6,11280.15,11256.95,11269.2,0
1601454600,11269.5,11290.1,11261.8,11288.7,0
1601455500,11287.7,11295.4,11267.15,11279.5,0
1601456400,11279.5,11291.9,11253.9,11262,0
1601457300,11262,11270,11248.7,11252.8,0
1601458200,11254,11267.7,11243.75,11247.4,0
1601459100,11247.4,11254.2,11221.5,11226.3,0
1601523900,11364.5,11379.8,11347.05,11376.7,0
1601524800,11376.5,11380.5,11362.6,11373.3,0
1601525700,11373.5,11380.95,11366.05,11370.8,0
1601526600,11370.7,11398.95,11370.15,11388.2,0
1601527500,11388.6,11394.6,11381.9,11384.3,0
1601528400,11385.8,11405.6,11382.65,11397.8,0
1601529300,11397.8,11404.6,11392.85,11400,0
1601530200,11400.5,11409.7,11393.55,11400.2,0
1601531100,11399.8,11406.6,11395.15,11405,0
1601532000,11405.2,11423.5,11403.95,11415.7,0
1601532900,11416.2,11418.45,11406.45,11413.2,0
1601533800,11413.8,11417.3,11404.55,11407.8,0
1601534700,11408,11412.45,11401.75,11404.8,0
1601535600,11405.2,11418.65,11393.3,11412.7,0
1601536500,11412.8,11424.65,11410.2,11411,0
1601537400,11411.3,11411.3,11396.8,11402.2,0
1601538300,11401.8,11406.65,11388.2,11397.8,0
1601539200,11397.8,11411.2,11393.65,11410,0
1601540100,11409.9,11412.05,11397.1,11408.3,0
1601541000,11407.5,11415.15,11399.5,11412.5,0
1601541900,11412.8,11426.5,11408.6,11409.5,0
1601542800,11408.7,11408.9,11383.85,11393.2,0
1601543700,11393,11405.4,11386.9,11404.2,0
